Source IP,Destination IP,Protocol,Source Port,Destination Port,Length
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,82
192.168.1.7,34.117.138.150,17,52669,443,87
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,83
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,85
192.168.1.7,34.117.138.150,17,52669,443,85
192.168.1.7,34.117.138.150,17,52669,443,85
192.168.1.7,34.117.138.150,17,52669,443,85
192.168.1.7,34.117.138.150,17,52669,443,85
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,85
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,71
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,78
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
192.168.1.7,34.117.138.150,17,52669,443,71
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,78
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,78
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,78
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,85
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,79
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,68
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,75
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,77
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,78
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,80
192.168.1.7,34.117.138.150,17,52669,443,85
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,81
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,82
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,192.168.1.1,17,62856,53,75
192.168.1.7,192.168.1.1,17,58149,53,75
192.168.1.7,34.117.138.150,17,52669,443,82
192.168.1.1,192.168.1.7,17,53,62856,91
192.168.1.7,34.117.138.150,17,52669,443,82
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,82
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,74
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,75
192.168.1.7,34.117.138.150,17,52669,443,75
192.168.1.7,34.117.138.150,17,52669,443,80
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
192.168.1.7,34.117.138.150,17,52669,443,75
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,76
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,81
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,68
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,75
34.117.138.150,192.168.1.7,17,443,52669,1292
